,incumplimiento,tipo_de_cuenta,genero,edad_del_cliente,co_solicitantes,dependientes,monto_del_prestamo,ubicacion_de_sucursal,nivel_de_producto,estatus_laboral,es_sostenedor_principal,grupo_de_puntaje_crediticio,area_residencial,estado_actual_de_la_cuenta,tiene_cuenta_conjunta,indicador_aleatorio,residencial_Rural,residencial_Suburbana,residencial_Urbana
595,0.0,3,male,31.337058274093284,1,1,24.15,Suburbana,Third,man,True,,Urbana,no,0,0.7997427146858116,0.0,0.0,1.0
596,0.0,1,female,49.323098721819456,0,0,33.0,Suburbana,Second,woman,False,,Rural,yes,1,0.114718113562671,1.0,0.0,0.0
597,1.0,2,male,21.98834073208569,0,0,0.0,Suburbana,Third,man,True,,Urbana,no,0,0.4607371505396916,0.0,0.0,1.0
598,1.0,1,male,45.16315261333113,0,0,7.225,Central,Third,man,True,,Rural,no,1,0.951495014545934,1.0,0.0,0.0
599,0.0,2,male,25.1214545706889,1,0,56.9292,Central,First,man,True,A,Urbana,yes,0,0.7488597577372145,0.0,0.0,1.0
600,0.0,1,female,42.65531143288322,2,1,27.0,Suburbana,Second,woman,False,,Suburbana,yes,1,0.977582665763245,0.0,1.0,0.0
601,1.0,2,male,22.72959818742197,0,0,7.8958,Suburbana,Third,man,True,,Urbana,no,1,0.8452777107620704,0.0,0.0,1.0
602,1.0,2,male,29.12309109819234,0,0,42.4,Suburbana,First,man,True,,Urbana,no,0,0.6709359641596309,0.0,0.0,1.0
603,1.0,2,male,20.144146675878048,0,0,8.05,Suburbana,Third,man,True,,Urbana,no,1,0.9482227457380416,0.0,0.0,1.0
604,1.0,3,male,19.488849045464548,0,0,26.55,Central,First,man,True,,Urbana,yes,1,0.1454275067818567,0.0,0.0,1.0
605,0.0,3,male,23.251089099442314,1,0,15.55,Suburbana,Third,man,True,,Urbana,no,0,0.6636576799558481,0.0,0.0,1.0
606,0.0,1,male,50.28311317544098,0,0,7.8958,Suburbana,Third,man,True,,Rural,no,1,0.6886205416822292,1.0,0.0,0.0
607,1.0,3,male,18.0,0,0,30.5,Suburbana,First,man,True,,Urbana,yes,0,0.7080282620823634,0.0,0.0,1.0
608,0.0,2,female,18.0,1,2,41.5792,Central,Second,woman,False,,Urbana,yes,1,0.8488819939824193,0.0,0.0,1.0
609,1.0,3,female,19.998348255231477,0,0,153.4625,Suburbana,First,woman,False,C,Urbana,yes,1,0.2821030231584162,0.0,0.0,1.0
610,0.0,1,female,49.496070824729486,1,5,31.275,Suburbana,Third,woman,False,,Suburbana,no,1,0.8450196449393367,0.0,1.0,0.0
611,1.0,1,male,46.63984258844584,0,0,7.05,Suburbana,Third,man,True,,Rural,no,1,0.1343275485129169,1.0,0.0,0.0
612,1.0,3,female,21.783711991056308,1,0,15.5,Quito,Third,woman,False,,Urbana,yes,1,0.6717086739922578,0.0,0.0,1.0
613,0.0,1,male,47.60683796537576,0,0,7.75,Quito,Third,man,True,,Rural,no,1,0.9359383604948344,1.0,0.0,0.0
614,0.0,1,male,46.90842357008763,0,0,8.05,Suburbana,Third,man,True,,Rural,no,1,0.016869816082854,1.0,0.0,0.0
615,0.0,1,female,45.59057583797512,1,2,65.0,Suburbana,Second,woman,False,,Rural,yes,1,0.969925532537634,1.0,0.0,0.0
616,0.0,1,male,54.03377004438941,1,1,14.4,Suburbana,Third,man,True,,Suburbana,no,1,0.819834694458948,0.0,1.0,0.0
617,0.0,3,female,29.607041989052902,1,0,16.1,Suburbana,Third,woman,False,,Urbana,no,1,0.2674211121403457,0.0,0.0,1.0
618,0.0,1,female,50.90233845015071,2,1,39.0,Suburbana,Second,child,False,F,Rural,yes,1,0.671557402860044,1.0,0.0,0.0
619,1.0,2,male,27.737402860523325,0,0,10.5,Suburbana,Second,man,True,,Urbana,no,1,0.0286748068279624,0.0,0.0,1.0
620,0.0,1,male,46.46912178109911,1,0,14.4542,Central,Third,man,True,,Suburbana,no,1,0.752203576369989,0.0,1.0,0.0
621,0.0,3,male,32.026827193622104,1,0,52.5542,Suburbana,First,man,True,D,Urbana,yes,0,0.3615109232105811,0.0,0.0,1.0
622,1.0,2,male,20.95186711979944,1,1,15.7417,Central,Third,man,True,,Urbana,yes,0,0.9183805101373884,0.0,0.0,1.0
623,0.0,1,male,47.06534240361788,0,0,7.8542,Suburbana,Third,man,True,,Suburbana,no,1,0.9772148911669474,0.0,1.0,0.0
624,0.0,3,male,23.14917917743149,0,0,16.1,Suburbana,Third,man,True,,Urbana,no,0,0.3087431360673198,0.0,0.0,1.0
625,0.0,1,male,49.17027996806378,0,0,32.3208,Suburbana,First,man,True,D,Suburbana,no,1,0.4170644691580697,0.0,1.0,0.0
626,1.0,3,male,18.0,0,0,12.35,Quito,Second,man,True,,Urbana,no,0,0.071984006544348,0.0,0.0,1.0
627,0.0,1,female,46.95611443223746,0,0,77.9583,Suburbana,First,woman,False,D,Rural,yes,1,0.679502020225175,1.0,0.0,0.0
628,0.0,1,male,45.93648716691396,0,0,7.8958,Suburbana,Third,man,True,,Rural,no,1,0.7614984619727241,1.0,0.0,0.0
629,0.0,1,male,46.58808702553563,0,0,7.7333,Quito,Third,man,True,,Rural,no,1,0.0226803577868348,1.0,0.0,0.0
630,1.0,1,male,44.93247946909319,0,0,30.0,Suburbana,First,man,True,A,Rural,yes,1,0.8836606559576887,1.0,0.0,0.0
631,0.0,1,male,49.65939619262275,0,0,7.0542,Suburbana,Third,man,True,,Suburbana,no,1,0.2383470114538405,0.0,1.0,0.0
632,0.0,1,male,47.69034344461932,0,0,30.5,Central,First,man,True,B,Rural,yes,1,0.6182664029571177,1.0,0.0,0.0
633,0.0,1,male,50.92991710945114,0,0,0.0,Suburbana,First,man,True,,Suburbana,no,1,0.735253653276125,0.0,1.0,0.0
634,0.0,2,female,30.078326407710502,3,2,27.9,Suburbana,Third,child,False,,Urbana,no,1,0.1706755620836231,0.0,0.0,1.0
635,1.0,2,female,24.7582768811009,0,0,13.0,Suburbana,Second,woman,False,,Urbana,yes,1,0.6429697970356728,0.0,0.0,1.0
636,1.0,3,male,21.127705156145872,0,0,7.925,Suburbana,Third,man,True,,Urbana,no,0,0.8260190659113252,0.0,0.0,1.0
637,0.0,3,male,27.17403978865579,1,1,26.25,Suburbana,Second,man,True,,Urbana,no,1,0.7941610189996295,0.0,0.0,1.0
638,1.0,2,female,27.183192373146465,0,5,39.6875,Suburbana,Third,woman,False,,Urbana,no,0,0.0361250918129721,0.0,0.0,1.0
639,1.0,1,male,53.35761148171751,1,0,16.1,Suburbana,Third,man,True,,Suburbana,no,1,0.2777867459262818,0.0,1.0,0.0
640,0.0,1,male,49.06887845241687,0,0,7.8542,Suburbana,Third,man,True,,Rural,no,1,0.2069243923978444,1.0,0.0,0.0
641,1.0,2,female,22.99382645044409,0,0,69.3,Central,First,woman,False,B,Urbana,yes,0,0.178888602644815,0.0,0.0,1.0
642,1.0,2,female,32.89432597208244,3,2,27.9,Suburbana,Third,child,False,,Urbana,no,0,0.7406150179355092,0.0,0.0,1.0
643,0.0,1,male,50.60222223406476,0,0,56.4958,Suburbana,Third,man,True,,Rural,yes,1,0.283297191213036,1.0,0.0,0.0
644,0.0,1,female,51.60713954635323,2,1,19.2583,Central,Third,child,False,,Suburbana,yes,1,0.7965547338830812,0.0,1.0,0.0
645,1.0,2,male,26.091985365649684,1,0,76.7292,Central,First,man,True,D,Urbana,yes,0,0.1413899149414149,0.0,0.0,1.0
646,0.0,1,male,45.20953049242704,0,0,7.8958,Suburbana,Third,man,True,,Suburbana,no,1,0.1806695196091479,0.0,1.0,0.0
647,0.0,1,male,48.02588369675273,0,0,35.5,Central,First,man,True,A,Rural,yes,1,0.9881032188408206,1.0,0.0,0.0
648,1.0,1,male,47.83160093865373,0,0,7.55,Suburbana,Third,man,True,,Suburbana,no,1,0.5401508189189258,0.0,1.0,0.0
649,1.0,3,female,24.541702959498085,0,0,7.55,Suburbana,Third,woman,False,,Urbana,yes,1,0.1625385357510552,0.0,0.0,1.0
650,0.0,1,male,50.04478355484488,0,0,7.8958,Suburbana,Third,man,True,,Rural,no,1,0.1097761664590579,1.0,0.0,0.0
651,1.0,2,female,25.2054111307194,0,1,23.0,Suburbana,Second,woman,False,,Urbana,yes,1,0.7338502161850357,0.0,0.0,1.0
652,0.0,1,male,46.05198621680884,0,0,8.4333,Suburbana,Third,man,True,,Suburbana,no,1,0.5509677383336392,0.0,1.0,0.0
653,0.0,1,female,47.598895320994686,0,0,7.8292,Quito,Third,woman,False,,Suburbana,yes,1,0.6904046754674398,0.0,1.0,0.0
654,1.0,3,female,19.304959034415173,0,0,6.75,Quito,Third,woman,False,,Urbana,no,1,0.0534683022008125,0.0,0.0,1.0
655,1.0,2,male,22.84769044057104,2,0,73.5,Suburbana,Second,man,True,,Urbana,no,0,0.9625900647806634,0.0,0.0,1.0
656,1.0,3,male,33.15798713766136,0,0,7.8958,Suburbana,Third,man,True,,Urbana,no,1,0.6251001100208978,0.0,0.0,1.0
657,1.0,1,female,51.85795202124088,1,1,15.5,Quito,Third,woman,False,,Rural,no,1,0.9221861424032018,1.0,0.0,0.0
658,0.0,3,male,18.0,0,0,13.0,Suburbana,Second,man,True,,Urbana,no,1,0.2954481707538069,0.0,0.0,1.0
659,1.0,3,male,19.476917012367647,0,2,113.275,Central,First,man,True,D,Urbana,no,0,0.1410320441200985,0.0,0.0,1.0
660,1.0,3,male,26.945469844328603,2,0,133.65,Suburbana,First,man,True,,Urbana,yes,1,0.6615977535924842,0.0,0.0,1.0
661,1.0,3,male,22.95992645480052,0,0,7.225,Central,Third,man,True,,Urbana,no,0,0.8683571824064059,0.0,0.0,1.0
662,0.0,1,male,51.893475800920754,0,0,25.5875,Suburbana,First,man,True,E,Suburbana,no,1,0.7923453395553776,0.0,1.0,0.0
663,1.0,1,male,50.46096539178426,0,0,7.4958,Suburbana,Third,man,True,,Suburbana,no,1,0.8723797567620121,0.0,1.0,0.0
664,0.0,2,male,25.225829279694157,1,0,7.925,Suburbana,Third,man,True,,Urbana,yes,0,0.4192685885816621,0.0,0.0,1.0
665,0.0,1,male,47.25162425951715,2,0,73.5,Suburbana,Second,man,True,,Suburbana,no,1,0.5068115713158383,0.0,1.0,0.0
666,1.0,2,male,26.345120365881236,0,0,13.0,Suburbana,Second,man,True,,Urbana,no,0,0.2757627621177777,0.0,0.0,1.0
667,1.0,2,male,18.0,0,0,7.775,Suburbana,Third,man,True,,Urbana,no,1,0.6217343517632234,0.0,0.0,1.0
668,0.0,1,male,46.09246176486336,0,0,8.05,Suburbana,Third,man,True,,Suburbana,no,1,0.2278685519919319,0.0,1.0,0.0
669,0.0,1,female,47.09325080863479,1,0,52.0,Suburbana,First,woman,False,C,Rural,yes,1,0.1252642416754329,1.0,0.0,0.0
670,0.0,1,female,44.10393983351073,1,1,39.0,Suburbana,Second,woman,False,,Suburbana,yes,1,0.7691628613383534,0.0,1.0,0.0
671,1.0,2,male,21.022497249733544,1,0,52.0,Suburbana,First,man,True,B,Urbana,no,0,0.9781958817039772,0.0,0.0,1.0
672,0.0,3,male,25.77334416823166,0,0,10.5,Suburbana,Second,man,True,,Urbana,no,1,0.7457222837311701,0.0,0.0,1.0
673,1.0,1,male,46.88927267788697,0,0,13.0,Suburbana,Second,man,True,,Rural,yes,1,0.0441521503227714,1.0,0.0,0.0
674,0.0,3,male,18.0,0,0,0.0,Suburbana,Second,man,True,,Urbana,no,0,0.9422081229559836,0.0,0.0,1.0
675,0.0,1,male,44.64506422703511,0,0,7.775,Suburbana,Third,man,True,,Rural,no,1,0.0533867968063087,1.0,0.0,0.0
676,1.0,2,male,35.11735974884987,0,0,8.05,Suburbana,Third,man,True,,Urbana,no,0,0.9590590945416002,0.0,0.0,1.0
677,1.0,3,female,27.86375683428608,0,0,9.8417,Suburbana,Third,woman,False,,Urbana,yes,1,0.8061315688562485,0.0,0.0,1.0
678,1.0,2,female,26.36398194765132,1,6,46.9,Suburbana,Third,woman,False,,Urbana,no,0,0.0825719132510409,0.0,0.0,1.0
679,0.0,1,male,54.04218046475541,0,1,512.3292,Central,First,man,True,B,Rural,yes,1,0.8878579025797274,1.0,0.0,0.0
680,0.0,1,female,47.67808417112648,0,0,8.1375,Quito,Third,woman,False,,Suburbana,no,1,0.277118961455937,0.0,1.0,0.0
681,1.0,1,male,50.53308892920464,0,0,76.7292,Central,First,man,True,D,Suburbana,yes,1,0.4139352226242767,0.0,1.0,0.0
682,0.0,1,male,48.13727555190434,0,0,9.225,Suburbana,Third,man,True,,Rural,no,1,0.2561123367279354,1.0,0.0,0.0
683,0.0,1,male,49.61774757387545,5,2,46.9,Suburbana,Third,child,False,,Rural,no,1,0.0024411093559925,1.0,0.0,0.0
684,0.0,2,male,25.156337735137846,1,1,39.0,Suburbana,Second,man,True,,Urbana,no,1,0.6399677318969296,0.0,0.0,1.0
685,0.0,1,male,44.09027173766305,1,2,41.5792,Central,Second,man,True,,Rural,no,1,0.7115912544830225,1.0,0.0,0.0
686,1.0,2,male,22.1784948334892,4,1,39.6875,Suburbana,Third,child,False,,Urbana,no,1,0.9268844104673992,0.0,0.0,1.0
687,0.0,1,male,54.722679597604376,0,0,10.1708,Suburbana,Third,man,True,,Rural,no,1,0.8966113229040208,1.0,0.0,0.0
688,1.0,1,male,48.15649523778292,0,0,7.7958,Suburbana,Third,man,True,,Rural,no,1,0.8577159690859955,1.0,0.0,0.0
689,0.0,2,female,32.881494863138585,0,1,211.3375,Suburbana,First,child,False,B,Urbana,yes,0,0.0450876135452883,0.0,0.0,1.0
690,0.0,1,male,46.81431305203694,1,0,57.0,Suburbana,First,man,True,B,Rural,yes,1,0.2396857929786081,1.0,0.0,0.0
691,0.0,2,female,24.899354480612317,0,1,13.4167,Central,Third,child,False,,Urbana,yes,0,0.4141099886650582,0.0,0.0,1.0
692,0.0,1,male,48.28185968815671,0,0,56.4958,Suburbana,Third,man,True,,Rural,yes,1,0.5617880923161377,1.0,0.0,0.0
693,1.0,1,male,48.65852866737914,0,0,7.225,Central,Third,man,True,,Suburbana,no,1,0.6202094135165589,0.0,1.0,0.0
694,0.0,1,male,53.088544718484485,0,0,26.55,Suburbana,First,man,True,,Suburbana,no,1,0.0317375652945169,0.0,1.0,0.0
695,0.0,1,male,50.039924532735306,0,0,13.5,Suburbana,Second,man,True,,Rural,no,1,0.8445840497697649,1.0,0.0,0.0
696,1.0,2,male,22.26240949660284,0,0,8.05,Suburbana,Third,man,True,,Urbana,no,0,0.320815387738629,0.0,0.0,1.0
697,1.0,2,female,23.76603221105624,0,0,7.7333,Quito,Third,woman,False,,Urbana,yes,1,0.7881051028647695,0.0,0.0,1.0
698,0.0,1,male,49.06909919152321,1,1,110.8833,Central,First,man,True,C,Suburbana,no,1,0.4200718730474732,0.0,1.0,0.0
699,0.0,1,male,46.75914305772076,0,0,7.65,Suburbana,Third,man,True,F,Suburbana,no,1,0.4536041093382086,0.0,1.0,0.0
700,1.0,1,female,46.04692322009956,1,0,227.525,Central,First,woman,False,C,Suburbana,yes,1,0.3398999250509896,0.0,1.0,0.0
701,1.0,1,male,49.586830855249744,0,0,26.2875,Suburbana,First,man,True,E,Suburbana,yes,1,0.1836447992126377,0.0,1.0,0.0
702,0.0,1,female,48.29836337109214,0,1,14.4542,Central,Third,woman,False,,Suburbana,no,1,0.936872206164423,0.0,1.0,0.0
703,0.0,1,male,43.1505774340469,0,0,7.7417,Quito,Third,man,True,,Suburbana,no,1,0.8863387203491492,0.0,1.0,0.0
704,1.0,2,male,27.94112464558968,1,0,7.8542,Suburbana,Third,man,True,,Urbana,no,0,0.3211444445469148,0.0,0.0,1.0
705,1.0,1,male,49.38939098795582,0,0,26.0,Suburbana,Second,man,True,,Suburbana,no,1,0.651897596719459,0.0,1.0,0.0
706,0.0,1,female,53.292157037903,0,0,13.5,Suburbana,Second,woman,False,,Rural,yes,1,0.4455498011416036,1.0,0.0,0.0
707,0.0,1,male,48.4261854155617,0,0,26.2875,Suburbana,First,man,True,E,Suburbana,yes,1,0.96967318277081,0.0,1.0,0.0
708,0.0,2,female,23.965276447213544,0,0,151.55,Suburbana,First,woman,False,,Urbana,yes,0,0.8399306237425761,0.0,0.0,1.0
709,0.0,1,male,47.29735259596639,1,1,15.2458,Central,Third,man,True,,Rural,yes,1,0.4073068679040532,1.0,0.0,0.0
710,0.0,2,female,31.480749337639416,0,0,49.5042,Central,First,woman,False,C,Urbana,yes,1,0.4279712261336944,0.0,0.0,1.0
711,1.0,1,male,52.598337643075375,0,0,26.55,Suburbana,First,man,True,C,Rural,no,1,0.0493072562826155,1.0,0.0,0.0
712,1.0,3,male,18.25787840439149,1,0,52.0,Suburbana,First,man,True,C,Urbana,yes,1,0.7661360660904017,0.0,0.0,1.0
713,0.0,3,male,29.95060691939597,0,0,9.4833,Suburbana,Third,man,True,,Urbana,no,0,0.4864938720223353,0.0,0.0,1.0
714,1.0,2,male,20.84021253391437,0,0,13.0,Suburbana,Second,man,True,,Urbana,no,0,0.5951683883970225,0.0,0.0,1.0
715,0.0,1,male,49.92039457829278,0,0,7.65,Suburbana,Third,man,True,F,Suburbana,no,1,0.92679930917953,0.0,1.0,0.0
716,1.0,1,female,42.73232824968685,0,0,227.525,Central,First,woman,False,C,Suburbana,yes,1,0.5695175069168891,0.0,1.0,0.0
717,1.0,2,female,25.138810658127507,0,0,10.5,Suburbana,Second,woman,False,E,Urbana,yes,0,0.4147752880426627,0.0,0.0,1.0
718,1.0,2,male,18.0,0,0,15.5,Quito,Third,man,True,,Urbana,no,0,0.4806064630174519,0.0,0.0,1.0
719,0.0,1,male,46.22645068870671,0,0,7.775,Suburbana,Third,man,True,,Suburbana,no,1,0.2600083169850041,0.0,1.0,0.0
720,1.0,3,female,27.28654823360405,0,1,33.0,Suburbana,Second,child,False,,Urbana,yes,1,0.891443662542485,0.0,0.0,1.0
721,0.0,1,male,49.19713903692039,1,0,7.0542,Suburbana,Third,man,True,,Rural,no,1,0.4981950709543907,1.0,0.0,0.0
722,0.0,1,male,50.11971950457585,0,0,13.0,Suburbana,Second,man,True,,Rural,no,1,0.2666007828108176,1.0,0.0,0.0
723,0.0,1,male,39.49633648417589,0,0,13.0,Suburbana,Second,man,True,,Rural,no,1,0.8678972485823958,1.0,0.0,0.0
724,1.0,3,male,18.0,1,0,53.1,Suburbana,First,man,True,E,Urbana,yes,0,0.8014843097036708,0.0,0.0,1.0
725,1.0,2,male,21.098477967492304,0,0,8.6625,Suburbana,Third,man,True,,Urbana,no,0,0.9702465774735162,0.0,0.0,1.0
726,1.0,2,female,20.610146917320648,3,0,21.0,Suburbana,Second,woman,False,,Urbana,yes,0,0.6062268990904554,0.0,0.0,1.0
727,1.0,3,female,23.33104519823218,0,0,7.7375,Quito,Third,woman,False,,Urbana,yes,1,0.0336819528379598,0.0,0.0,1.0
728,1.0,2,male,26.206019821094763,1,0,26.0,Suburbana,Second,man,True,,Urbana,no,0,0.1969816335638686,0.0,0.0,1.0
729,1.0,2,female,18.0,1,0,7.925,Suburbana,Third,woman,False,,Urbana,no,1,0.6225539854190595,0.0,0.0,1.0
730,1.0,2,female,26.007399733522163,0,0,211.3375,Suburbana,First,woman,False,B,Urbana,yes,1,0.6295881333557805,0.0,0.0,1.0
731,0.0,1,male,49.49415721404857,0,0,18.7875,Central,Third,child,False,,Suburbana,no,1,0.8038576113311056,0.0,1.0,0.0
732,1.0,3,male,34.29673166925814,0,0,0.0,Suburbana,Second,man,True,,Urbana,no,1,0.5483875231584543,0.0,0.0,1.0
733,1.0,2,male,21.844040291265717,0,0,13.0,Suburbana,Second,man,True,,Urbana,no,1,0.6978131581884193,0.0,0.0,1.0
734,1.0,3,male,24.691809739138925,0,0,13.0,Suburbana,Second,man,True,,Urbana,no,1,0.9858094818000503,0.0,0.0,1.0
735,1.0,2,male,18.0,0,0,16.1,Suburbana,Third,man,True,,Urbana,no,1,0.9467890878120296,0.0,0.0,1.0
736,1.0,3,female,20.520921197945864,1,3,34.375,Suburbana,Third,woman,False,,Urbana,no,1,0.6849396135819684,0.0,0.0,1.0
737,0.0,1,male,45.996861838288325,0,0,512.3292,Central,First,man,True,B,Suburbana,yes,1,0.1783529002820354,0.0,1.0,0.0
738,1.0,3,male,23.453112035583192,0,0,7.8958,Suburbana,Third,man,True,,Urbana,no,1,0.6002939508833243,0.0,0.0,1.0
739,0.0,1,male,50.730536724277776,0,0,7.8958,Suburbana,Third,man,True,,Suburbana,no,1,0.9273880912833776,0.0,1.0,0.0
740,1.0,3,male,29.163253697322396,0,0,30.0,Suburbana,First,man,True,D,Urbana,yes,1,0.5651588927176795,0.0,0.0,1.0
741,0.0,1,male,48.894714522618166,1,0,78.85,Suburbana,First,man,True,C,Suburbana,no,1,0.131294845872577,0.0,1.0,0.0
742,0.0,3,female,34.00606995404267,2,2,262.375,Central,First,woman,False,B,Urbana,yes,0,0.1407475753382137,0.0,0.0,1.0
743,1.0,3,male,26.95182471754311,1,0,16.1,Suburbana,Third,man,True,,Urbana,no,1,0.7200330483780962,0.0,0.0,1.0
744,0.0,1,male,45.3366595900922,0,0,7.925,Suburbana,Third,man,True,,Rural,yes,1,0.4783241505380277,1.0,0.0,0.0
745,1.0,3,male,23.47023712450804,1,1,71.0,Suburbana,First,man,True,B,Urbana,no,1,0.8507458466810136,0.0,0.0,1.0
746,1.0,1,male,52.483453633474106,1,1,20.25,Suburbana,Third,man,True,,Suburbana,no,1,0.4085657317709464,0.0,1.0,0.0
747,1.0,2,female,25.49602431265751,0,0,13.0,Suburbana,Second,woman,False,,Urbana,yes,0,0.8527837490796676,0.0,0.0,1.0
748,0.0,3,male,26.58942548619091,1,0,53.1,Suburbana,First,man,True,D,Urbana,no,1,0.9067291650071402,0.0,0.0,1.0
749,1.0,2,male,25.507035733341056,0,0,7.75,Quito,Third,man,True,,Urbana,no,0,0.707484568721665,0.0,0.0,1.0
750,0.0,1,female,48.28305476795122,1,1,23.0,Suburbana,Second,child,False,,Suburbana,yes,1,0.3553736708687621,0.0,1.0,0.0
751,1.0,2,male,27.23606043727416,0,1,12.475,Suburbana,Third,child,False,E,Urbana,yes,1,0.595925109245206,0.0,0.0,1.0
752,1.0,2,male,30.99868088207519,0,0,9.5,Suburbana,Third,man,True,,Urbana,no,0,0.1157918311562341,0.0,0.0,1.0
753,0.0,1,male,47.0473707182094,0,0,7.8958,Suburbana,Third,man,True,,Suburbana,no,1,0.995349092510636,0.0,1.0,0.0
754,1.0,2,female,30.758669873904,1,2,65.0,Suburbana,Second,woman,False,,Urbana,yes,1,0.7053357692185959,0.0,0.0,1.0
755,0.0,1,male,43.88772005237082,1,1,14.5,Suburbana,Second,child,False,,Suburbana,yes,1,0.8251881924865102,0.0,1.0,0.0
756,1.0,1,male,47.3913094777,0,0,7.7958,Suburbana,Third,man,True,,Rural,no,1,0.7665830479775356,1.0,0.0,0.0
757,0.0,1,male,51.23459191114272,0,0,11.5,Suburbana,Second,man,True,,Suburbana,no,1,0.8067582724341689,0.0,1.0,0.0
758,1.0,2,male,25.794793370628216,0,0,8.05,Suburbana,Third,man,True,,Urbana,no,1,0.494156065599003,0.0,0.0,1.0
759,0.0,1,female,54.39646023171133,0,0,86.5,Suburbana,First,woman,False,B,Suburbana,yes,1,0.0159919390143039,0.0,1.0,0.0
760,0.0,1,male,48.09180547301556,0,0,14.5,Suburbana,Third,man,True,,Suburbana,no,1,0.0833220831587054,0.0,1.0,0.0
761,1.0,1,male,45.26164951759412,0,0,7.125,Suburbana,Third,man,True,,Suburbana,no,1,0.1228522539782555,0.0,1.0,0.0
762,1.0,3,male,18.0,0,0,7.2292,Central,Third,man,True,,Urbana,yes,1,0.4923836853329426,0.0,0.0,1.0
763,0.0,1,female,46.42307822069418,1,2,120.0,Suburbana,First,woman,False,B,Suburbana,yes,1,0.3887740451067853,0.0,1.0,0.0
764,0.0,1,male,51.24412810337457,0,0,7.775,Suburbana,Third,man,True,,Suburbana,no,1,0.0890217459948548,0.0,1.0,0.0
765,1.0,3,female,27.986062522017125,1,0,77.9583,Suburbana,First,woman,False,D,Urbana,yes,0,0.6260675115397802,0.0,0.0,1.0
766,0.0,3,male,28.31629044839587,0,0,39.6,Central,First,man,True,,Urbana,no,0,0.2710193792599755,0.0,0.0,1.0
767,0.0,1,female,42.47079134953005,0,0,7.75,Quito,Third,woman,False,,Rural,no,1,0.277601755174837,1.0,0.0,0.0
768,0.0,1,male,50.60689046069039,1,0,24.15,Quito,Third,man,True,,Rural,no,1,0.2207563222381457,1.0,0.0,0.0
769,1.0,3,male,25.337584285871625,0,0,8.3625,Suburbana,Third,man,True,,Urbana,no,0,0.6164942839828013,0.0,0.0,1.0
770,1.0,2,male,22.003878612701403,0,0,9.5,Suburbana,Third,man,True,,Urbana,no,0,0.6122207420865611,0.0,0.0,1.0
771,1.0,3,male,24.815582345774665,0,0,7.8542,Suburbana,Third,man,True,,Urbana,no,0,0.633848867149959,0.0,0.0,1.0
772,0.0,1,female,49.188020137984935,0,0,10.5,Suburbana,Second,woman,False,E,Rural,no,1,0.52721286136158,1.0,0.0,0.0
773,0.0,1,male,46.26345100570676,0,0,7.225,Central,Third,man,True,,Suburbana,no,1,0.6367886915045081,0.0,1.0,0.0
774,0.0,1,female,50.79122548833335,1,3,23.0,Suburbana,Second,woman,False,,Rural,yes,1,0.6839519846296348,1.0,0.0,0.0
775,1.0,2,male,29.538493989939493,0,0,7.75,Suburbana,Third,man,True,,Urbana,no,0,0.8790951466791074,0.0,0.0,1.0
776,1.0,1,male,45.5831204773819,0,0,7.75,Quito,Third,man,True,F,Rural,no,1,0.9137642429599584,1.0,0.0,0.0
777,0.0,1,female,51.98718853961905,0,0,12.475,Suburbana,Third,child,False,,Rural,yes,1,0.2561001399794413,1.0,0.0,0.0
778,0.0,2,male,31.049250632051525,0,0,7.7375,Quito,Third,man,True,,Urbana,no,0,0.5106890935486791,0.0,0.0,1.0
779,1.0,2,female,23.3763486745852,0,1,211.3375,Suburbana,First,woman,False,B,Urbana,yes,1,0.9267389438699534,0.0,0.0,1.0
780,1.0,3,female,20.15906968046448,0,0,7.2292,Central,Third,child,False,,Urbana,yes,0,0.9564352161620192,0.0,0.0,1.0
781,1.0,3,female,25.068742436677667,1,0,57.0,Suburbana,First,woman,False,B,Urbana,yes,1,0.895606628854831,0.0,0.0,1.0
782,0.0,2,male,28.43940695587377,0,0,30.0,Suburbana,First,man,True,D,Urbana,no,1,0.6701199542985724,0.0,0.0,1.0
783,0.0,2,male,20.15958941167711,1,2,23.45,Suburbana,Third,man,True,,Urbana,no,0,0.6883978601330466,0.0,0.0,1.0
784,1.0,1,male,43.61480193521577,0,0,7.05,Suburbana,Third,man,True,,Rural,no,1,0.4447822439276043,1.0,0.0,0.0
785,1.0,3,male,26.062935232187684,0,0,7.25,Suburbana,Third,man,True,,Urbana,no,0,0.3576860463845033,0.0,0.0,1.0
786,1.0,2,female,20.89232741490236,0,0,7.4958,Suburbana,Third,woman,False,,Urbana,yes,1,0.9905191006594836,0.0,0.0,1.0
787,0.0,1,male,49.284995611591256,4,1,29.125,Quito,Third,child,False,,Rural,no,1,0.330346743955981,1.0,0.0,0.0
788,1.0,2,male,26.25499058004162,1,2,20.575,Suburbana,Third,child,False,,Urbana,yes,0,0.4266463359330895,0.0,0.0,1.0
789,1.0,1,male,43.37760895666612,0,0,79.2,Central,First,man,True,B,Rural,no,1,0.7285807946367912,1.0,0.0,0.0
790,1.0,3,male,29.29552096392765,0,0,7.75,Quito,Third,man,True,,Urbana,no,0,0.6587086416726011,0.0,0.0,1.0
791,1.0,3,male,29.354808910858097,0,0,26.0,Suburbana,Second,man,True,,Urbana,no,1,0.3788936653670479,0.0,0.0,1.0
